El Cat�logo Nacional de C�digos Postales, es elaborado por Correos de M�xico y se proporciona en forma gratuita para uso particular, no estando permitida su comercializaci�n, total o parcial, ni su distribuci�n a terceros bajo ning�n concepto.
d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,d_CP,c_estado,c_oficina,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad,c_CP
42082,Privadas de la Herradura,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,6123,Urbano,03,
42082,Quinta Real,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,6124,Urbano,03,
42082,Privada de los �ngeles,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,6125,Urbano,03,
42082,Privadas las Teresitas 2da. Etapa,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,6126,Urbano,03,
42082,Real San Jer�nimo,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,6127,Urbano,03,
42082,Pitahayas,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,6128,Urbano,03,
42082,Real del Sur,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,6129,Urbano,03,
42083,Fuentes del Valle,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,0017,Urbano,03,
42083,Club de Golf,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,0108,Urbano,03,
42083,Centro Minero,Unidad habitacional,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,31,048,0109,Urbano,03,
42083,ISSSTE,Unidad habitacional,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,31,048,0112,Urbano,03,
42083,Venta Prieta,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,09,048,0120,Urbano,03,
